timestamp,actual,pred_rf
2013-12-31 13:00:00,9.412,13.912080000000005
2013-12-31 14:00:00,11.335,9.843604999999998
2013-12-31 15:00:00,8.797,10.286135
2013-12-31 16:00:00,4.881,9.241249999999994
2013-12-31 17:00:00,8.317,8.705720000000008
2013-12-31 18:00:00,10.096,10.849690000000011
2013-12-31 19:00:00,12.587,17.153030000000008
2013-12-31 20:00:00,8.23,11.165090000000003
2013-12-31 21:00:00,13.384,8.359894999999995
2013-12-31 22:00:00,4.335,9.365765000000001
2013-12-31 23:00:00,12.78,6.3620549999999945
2014-01-01 00:00:00,6.552,12.312440000000008
2014-01-01 01:00:00,14.794,10.720905
2014-01-01 02:00:00,5.885,13.194279999999992
2014-01-01 03:00:00,6.346,8.263760000000008
2014-01-01 04:00:00,9.461,7.66696
2014-01-01 05:00:00,7.166,10.342435000000005
2014-01-01 06:00:00,5.052,9.605774999999992
2014-01-01 07:00:00,15.614,8.649804999999994
2014-01-01 08:00:00,12.239,13.26126500000001
2014-01-01 09:00:00,19.56,9.204974999999996
2014-01-01 10:00:00,6.978,11.626870000000004
2014-01-01 11:00:00,9.808,6.927234999999995
2014-01-01 12:00:00,7.652,9.446339999999992
2014-01-01 13:00:00,17.251,10.63015
2014-01-01 14:00:00,14.406,12.546804999999992
2014-01-01 15:00:00,10.846,11.18576499999999
2014-01-01 16:00:00,11.59,8.351155000000007
2014-01-01 17:00:00,4.951,10.71868
2014-01-01 18:00:00,8.847,10.659794999999997
2014-01-01 19:00:00,15.211,11.940870000000002
2014-01-01 20:00:00,9.15,12.241589999999995
2014-01-01 21:00:00,10.904,10.887799999999995
2014-01-01 22:00:00,9.317,8.117955000000004
2014-01-01 23:00:00,4.213,8.256069999999989
2014-01-02 00:00:00,9.168,9.007735000000002
2014-01-02 01:00:00,15.211,11.862635000000001
2014-01-02 02:00:00,6.975,11.549654999999998
2014-01-02 03:00:00,5.528,9.336984999999997
2014-01-02 04:00:00,9.645,8.637374999999997
2014-01-02 05:00:00,7.03,9.139584999999995
2014-01-02 06:00:00,7.232,8.685935000000002
2014-01-02 07:00:00,8.056,10.155999999999999
2014-01-02 08:00:00,15.418,9.471950000000005
2014-01-02 09:00:00,5.549,15.8675
2014-01-02 10:00:00,4.867,7.938285000000004
2014-01-02 11:00:00,12.057,8.56790500000001
2014-01-02 12:00:00,13.829,8.389730000000002
2014-01-02 13:00:00,9.622,16.177595000000007
2014-01-02 14:00:00,12.816,12.833414999999992
2014-01-02 15:00:00,9.034,12.097364999999998
2014-01-02 16:00:00,7.083,10.000689999999993
2014-01-02 17:00:00,5.41,5.925424999999997
2014-01-02 18:00:00,10.176,8.805760000000001
2014-01-02 19:00:00,16.534,14.039905
2014-01-02 20:00:00,15.246,14.045520000000002
2014-01-02 21:00:00,9.259,11.974690000000002
2014-01-02 22:00:00,5.732,6.884730000000008
2014-01-02 23:00:00,12.691,7.1889249999999985
2014-01-03 00:00:00,7.549,9.992474999999992
2014-01-03 01:00:00,12.964,11.35351000000001
2014-01-03 02:00:00,16.285,9.470799999999995
2014-01-03 03:00:00,10.483,9.300415000000006
2014-01-03 04:00:00,10.005,9.472779999999993
2014-01-03 05:00:00,6.016,9.170174999999995
2014-01-03 06:00:00,5.8,10.43454
2014-01-03 07:00:00,12.787,9.490004999999998
2014-01-03 08:00:00,15.858,12.768675000000004
2014-01-03 09:00:00,13.93,8.749100000000006
2014-01-03 10:00:00,15.007,7.203695000000002
2014-01-03 11:00:00,7.216,11.412134999999992
2014-01-03 12:00:00,11.659,11.755365000000008
2014-01-03 13:00:00,9.441,10.210685000000002
2014-01-03 14:00:00,5.816,13.459075000000006
2014-01-03 15:00:00,7.207,8.768629999999991
2014-01-03 16:00:00,9.032,7.822305000000001
2014-01-03 17:00:00,5.501,7.668174999999995
2014-01-03 18:00:00,5.925,8.75004499999999
2014-01-03 19:00:00,15.639,12.107805000000006
2014-01-03 20:00:00,17.538,15.08588
2014-01-03 21:00:00,10.057,11.701650000000004
2014-01-03 22:00:00,5.615,8.150005000000004
2014-01-03 23:00:00,5.013,8.405604999999989
2014-01-04 00:00:00,11.718,8.603984999999993
2014-01-04 01:00:00,8.387,13.292505000000007
2014-01-04 02:00:00,11.658,12.918600000000001
2014-01-04 03:00:00,9.803,11.442719999999992
2014-01-04 04:00:00,10.32,9.28616999999999
2014-01-04 05:00:00,4.957,9.399279999999994
2014-01-04 06:00:00,17.326,8.523010000000005
2014-01-04 07:00:00,7.883,13.040840000000005
2014-01-04 08:00:00,12.648,11.69825500000001
2014-01-04 09:00:00,8.783,12.666609999999993
2014-01-04 10:00:00,9.502,11.989155000000004
2014-01-04 11:00:00,5.609,8.144470000000005
2014-01-04 12:00:00,8.032,10.26846999999999
2014-01-04 13:00:00,10.606,9.44025
2014-01-04 14:00:00,13.081,7.723230000000002
2014-01-04 15:00:00,4.806,10.177665000000003
2014-01-04 16:00:00,8.718,7.9946349999999935
2014-01-04 17:00:00,11.85,6.883424999999996
2014-01-04 18:00:00,8.558,9.067779999999999
2014-01-04 19:00:00,16.527,10.901475
2014-01-04 20:00:00,4.794,14.646199999999997
2014-01-04 21:00:00,7.421,8.737439999999994
2014-01-04 22:00:00,13.921,7.269049999999998
2014-01-04 23:00:00,5.653,6.530379999999997
2014-01-05 00:00:00,6.761,9.15708
2014-01-05 01:00:00,21.5,9.551575000000009
2014-01-05 02:00:00,13.032,15.065630000000006
2014-01-05 03:00:00,14.462,9.25658
2014-01-05 04:00:00,6.417,8.324415000000002
2014-01-05 05:00:00,5.748,6.203045000000002
2014-01-05 06:00:00,6.689,11.214730000000001
2014-01-05 07:00:00,13.674,8.967070000000009
2014-01-05 08:00:00,18.265,12.02328
2014-01-05 09:00:00,15.742,13.471155
2014-01-05 10:00:00,11.792,11.724984999999998
2014-01-05 11:00:00,5.741,6.980870000000002
2014-01-05 12:00:00,11.48,8.55177
2014-01-05 13:00:00,13.592,11.407480000000003
2014-01-05 14:00:00,13.423,12.533265000000002
2014-01-05 15:00:00,16.937,7.199240000000008
2014-01-05 16:00:00,5.485,11.536414999999995
2014-01-05 17:00:00,4.0,10.497344999999996
2014-01-05 18:00:00,5.284,9.335150000000006
2014-01-05 19:00:00,14.543,11.767845000000001
2014-01-05 20:00:00,13.169,9.871390000000003
2014-01-05 21:00:00,5.114,9.556935
2014-01-05 22:00:00,8.5,9.089149999999993
2014-01-05 23:00:00,7.3,7.9080500000000065
2014-01-06 00:00:00,13.581,12.307675
2014-01-06 01:00:00,7.619,17.478710000000003
2014-01-06 02:00:00,10.03,12.705229999999997
