timestamp,generation_ac_kw,generation_pred_kw
2020-06-02 22:00:00,0.0,0.0
2020-06-02 23:00:00,0.0,0.0
2020-06-03 00:00:00,0.0,0.0
2020-06-03 01:00:00,0.0,0.0
2020-06-03 02:00:00,0.0,0.0
2020-06-03 03:00:00,0.0,0.0
2020-06-03 04:00:00,0.0,0.0
2020-06-03 05:00:00,0.0,0.0
2020-06-03 06:00:00,1016.53080357325,357.6074115037412
2020-06-03 07:00:00,5256.778571475,2376.316763657871
2020-06-03 08:00:00,9943.351339325,6972.557598511545
2020-06-03 09:00:00,13076.4705357,11642.035777603825
2020-06-03 10:00:00,16980.487946575,14778.897664923308
2020-06-03 11:00:00,23031.450893375,18194.838482056322
2020-06-03 12:00:00,23224.566964999998,22403.99637745184
2020-06-03 13:00:00,21237.59702355,22235.391849509706
2020-06-03 14:00:00,16377.019196550002,19832.184034131795
2020-06-03 15:00:00,19062.454017775002,15514.045294635089
2020-06-03 16:00:00,8594.765625,15901.004994690074
2020-06-03 17:00:00,6224.529464175001,7144.051254987309
2020-06-03 18:00:00,601.0982142865,4493.376587895009
2020-06-03 19:00:00,0.0,420.76875000054997
2020-06-03 20:00:00,0.0,0.0
2020-06-03 21:00:00,0.0,0.0
2020-06-03 22:00:00,0.0,0.0
2020-06-03 23:00:00,0.0,0.0
2020-06-04 00:00:00,0.0,0.0
2020-06-04 01:00:00,0.0,0.0
2020-06-04 02:00:00,0.0,0.0
2020-06-04 03:00:00,0.0,0.0
2020-06-04 04:00:00,0.0,0.0
2020-06-04 05:00:00,0.0,0.0
2020-06-04 06:00:00,1278.90223213925,357.6074115037412
2020-06-04 07:00:00,5570.7785714500005,2559.976763654071
2020-06-04 08:00:00,11562.5191964,7192.357598494044
2020-06-04 09:00:00,14879.25669645,12775.453277556324
2020-06-04 10:00:00,21361.051339225,16040.84797744831
2020-06-04 11:00:00,21364.83526785,21261.232856911323
2020-06-04 12:00:00,21519.171875699998,21237.36543958434
2020-06-04 13:00:00,23619.621429275,21041.615286999706
2020-06-04 14:00:00,17518.933482175,21499.601118139293
2020-06-04 15:00:00,19626.6017855,16313.385294572588
2020-06-04 16:00:00,13083.04017855,16295.908432097573
2020-06-04 17:00:00,6913.1727679,10285.84344247231
2020-06-04 18:00:00,645.91235119525,4975.426900502508
2020-06-04 19:00:00,0.0,452.138645836675
2020-06-04 20:00:00,0.0,0.0
2020-06-04 21:00:00,0.0,0.0
2020-06-04 22:00:00,0.0,0.0
2020-06-04 23:00:00,0.0,0.0
2020-06-05 00:00:00,0.0,0.0
2020-06-05 01:00:00,0.0,0.0
2020-06-05 02:00:00,0.0,0.0
2020-06-05 03:00:00,0.0,0.0
2020-06-05 04:00:00,0.0,0.0
2020-06-05 05:00:00,0.0,0.0
2020-06-05 06:00:00,1251.48973217075,357.6074115037412
2020-06-05 07:00:00,4231.051785725,2540.7880136761205
2020-06-05 08:00:00,12103.00535715,6254.548848486544
2020-06-05 09:00:00,17026.040624825,13153.793590081325
2020-06-05 10:00:00,20072.999107825002,17543.59672731081
2020-06-05 11:00:00,23655.979018525002,20359.596294931325
2020-06-05 12:00:00,9908.3946428,22841.16606505684
2020-06-05 13:00:00,21420.004463925,12914.071223969706
2020-06-05 14:00:00,21716.605357525,19959.869242394292
2020-06-05 15:00:00,15494.025000075,19251.755607317587
2020-06-05 16:00:00,13274.6767856,13403.104682300072
2020-06-05 17:00:00,7514.90357145,10419.989067407309
2020-06-05 18:00:00,974.363541626,5396.638462987508
2020-06-05 19:00:00,0.0,682.0544791382
2020-06-05 20:00:00,0.0,0.0
2020-06-05 21:00:00,0.0,0.0
2020-06-05 22:00:00,0.0,0.0
2020-06-05 23:00:00,0.0,0.0
2020-06-06 00:00:00,0.0,0.0
2020-06-06 01:00:00,0.0,0.0
2020-06-06 02:00:00,0.0,0.0
2020-06-06 03:00:00,0.0,0.0
2020-06-06 04:00:00,0.0,0.0
2020-06-06 05:00:00,0.0,0.0
2020-06-06 06:00:00,1474.725892855,357.6074115037412
2020-06-06 07:00:00,7763.867410675,2697.053326155096
2020-06-06 08:00:00,12759.042857100001,8727.519785951545
2020-06-06 09:00:00,13555.2321429,13613.019840046323
2020-06-06 10:00:00,19772.46428585,15114.030789963308
2020-06-06 11:00:00,18350.3406245,20149.221919548825
2020-06-06 12:00:00,19198.5035715,19127.21918923934
2020-06-06 13:00:00,18900.3008931,19417.147474059708
2020-06-06 14:00:00,14231.3772329,18196.076742816793
2020-06-06 15:00:00,8988.941071475001,14012.09592008009
2020-06-06 16:00:00,3691.929910775,8849.545932280074
2020-06-06 17:00:00,1253.97232143,3712.0662550298084
2020-06-06 18:00:00,142.43303571925,1013.9865879735089
2020-06-06 19:00:00,0.0,99.703125003475
2020-06-06 20:00:00,0.0,0.0
2020-06-06 21:00:00,0.0,0.0
2020-06-06 22:00:00,0.0,0.0
2020-06-06 23:00:00,0.0,0.0
2020-06-07 00:00:00,0.0,0.0
